genre_title,title,author,rating,views,status,categories,published_date_in_days,updated_time_in_days,latest_chapter_number
Đam Mỹ,Nam Phụ Bị Cưỡng Chế Yêu,Nhật Tâm kili,7.4,1000,Đang ra,"Truyện Ngược, Trọng Sinh, Truyện Teen, Đam Mỹ",60,30,72
Đam Mỹ,Gặp Được Nam Sơn,Mộng Lý Trường,8.1,1000,Đang ra,"Đô Thị, Đam Mỹ, Truyện Sủng",30,30,6
Đam Mỹ,Tôi Dựa Vào Bần Cùng Quét Ngang Trò Chơi Sinh Tồn,Bách Đường,8.1,1000,Đang ra,"Dị Năng, Hài Hước, Linh Dị, Đam Mỹ, Truyện Khác, Xuyên Không, Truyện Sủng",30,30,3
Đam Mỹ,Vì Run Tay Nên Cộng Hết Điểm Vào Sắc Đẹp Rồi,Vị Sầm,7.7,10538,Đang ra,"Linh Dị, Đam Mỹ, Truyện Khác, Xuyên Không, Huyền huyễn",365,30,97
Đam Mỹ,Nam Chính Mỗi Ngày Đều Muốn Công Lược Ta,Thanh Đoan,8.0,4137,Đang ra,"Cổ Đại, Đam Mỹ, Xuyên Không, Huyền huyễn",270,30,53
Đam Mỹ,Tôi Thực Sự Không Muốn Tiếp Tục Làm Ngôi Sao Hạng A Nữa,(>..,7.6,1000,Đang ra,"Truyện Nữ Cường, Ngôn Tình, Đam Mỹ, Truyện Khác, Xuyên Không",30,30,6
Đam Mỹ,Xuyên Vào Game Bl Tôi Trở Thành Nhân Vật Phụ Qua Đường,Nga Võ,7.7,1000,Đang ra,"Đô Thị, Truyện Teen, Đam Mỹ, Võng Du",60,30,32
Đam Mỹ,Đồng Bộ Với Thế Giới Song Song Tôi Chế Bá Vô Hạn Lưu,Duy Mạc Đăng Hỏa,7.3,1000,Đang ra,"Dị Năng, Trinh Thám, Hài Hước, Đô Thị, Linh Dị, Dị Giới, Đam Mỹ, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Thám Hiểm, Võng Du, Huyền huyễn",30,30,6
Đam Mỹ,Chung Tình Lúc Chạng Vạng Lụi Tàn Vào Hửng Đông,Vệ Khúc Cửu Quân,7.5,1000,Đang ra,Đam Mỹ,30,30,47
Đam Mỹ,Tôi Tán Tỉnh Chồng Tôi Thế Nào,Ninh Huyền,7.8,1000,Đang ra,"Đô Thị, Trọng Sinh, Đam Mỹ",30,30,10
Đam Mỹ,Biển Bạc FULL,Lâm Tử Luật,7.2,1000,Full,Đam Mỹ,28,28,84
Đam Mỹ,Một Nửa Sự Thật FULL,Kim Thiên Bất Cật Tố,7.9,1000,Full,"Đoản Văn, Đam Mỹ",28,28,46
Đam Mỹ,Văn Hiên Trọng Sinh! Em Là Bé Cưng Của Chú!,Tiểu Vương Nhi,7.4,1000,Đang ra,"Trọng Sinh, Đam Mỹ",28,28,32
Đam Mỹ,Cá Mặn Mỹ Nhân Phá Sản Cùng Đại Minh Tinh Kết Hôn,Thẩm Giang Sơn,7.2,1000,Đang ra,"Đô Thị, Đam Mỹ, Truyện Sủng",30,30,13
Đam Mỹ,Thư Ký Hà Ngoan Một Tý Không Được À,Bang Rubee,7.7,1000,Đang ra,"Đam Mỹ, Truyện Sủng",30,30,29
Đam Mỹ,Sau Khi Kết Hôn Ảnh Đế Cứ Đòi Để Lại Tài Sản Cho Tôi,Quan Chân,7.2,1000,Đang ra,"Hài Hước, Điền Văn, Đô Thị, Đam Mỹ, Truyện Khác, Truyện Sủng, Huyền huyễn",30,30,5
Đam Mỹ,Đmxuyên Thư Tôi Trở Thành Ánh Trăng Sáng Của Phản Diện,Mặt trời ^⁠_⁠^,7.0,1000,Đang ra,"Đam Mỹ, Truyện Khác",30,30,44
Đam Mỹ,Xuyên Đến Mạt Thế Làm Vợ Đại Lão,Nguyệt Bách,7.0,1000,Đang ra,"Đam Mỹ, Xuyên Không, Truyện Sủng, Mạt Thế",28,28,21
Đam Mỹ,Tại Sao Vai Chính Công Lại Dùng Ánh Mắt Này Nhìn Tôi,Công Tử Vu Ca,7.1,1000,Đang ra,"Hài Hước, Đô Thị, Ngôn Tình, Đam Mỹ",30,30,43
Đam Mỹ,Uất Hận,Kim Sứa,7.7,1000,Đang ra,"Truyện Ngược, Đam Mỹ",30,30,41
Đam Mỹ,Trọng Sinh Cải Mệnh,Q.Tuấn,7.9,1000,Đang ra,"Trọng Sinh, Đam Mỹ, Mạt Thế",30,30,43
Đam Mỹ,Beta Được Săn Đón,Q.Tuấn,7.0,1000,Đang ra,Đam Mỹ,7,7,22
Đam Mỹ,Vô Hạn Mật Thất Đào Sinh,Trà Thiển Vu Ngôn,7.4,1000,Đang ra,"Đô Thị, Linh Dị, Dị Giới, Đam Mỹ, Thám Hiểm",30,30,14
Đam Mỹ,Đại Ca Xã Hội Đen Không Phải Là Thế Thân,Hoàng Kim aiko,8.3,1000,Đang ra,"Truyện Ngược, Hài Hước, Đô Thị, Truyện Teen, Đam Mỹ",60,30,42
Tiên Hiệp,Thập Niên 70 Xuyên Không Trở Thành Dì Nhỏ Xinh Đẹp,Thẩm Vân Hương,7.3,1000,Đang ra,"Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng",7,7,50
Đam Mỹ,Ma Tôn Hắn Có Mèo,AshleyAi13,7.1,1000,Đang ra,"Đam Mỹ, Truyện Khác",7,7,43
Đam Mỹ,Nhân Vật Phản Diện Quá Xinh Đẹp,Kỵ Kình Nam Khứ,7.5,5334,Đang ra,"Cổ Đại, Đam Mỹ, Xuyên Không, Huyền huyễn",150,30,136
Đam Mỹ,Tiểu Phu Lang,Tạ Diệc,7.7,1000,Đang ra,"Cổ Đại, Điền Văn, Đam Mỹ, Xuyên Không, Truyện Sủng",7,7,18
Đam Mỹ,Vì Người Yêu Phản Diện Cũng Có Thể Từ Bỏ,Chiếu Dạ Hỉ,7.8,1000,Đang ra,"Đam Mỹ, Truyện Khác, Xuyên Không, Huyền huyễn",7,7,5
Đam Mỹ,Xuyên Nhanh Nam Thần Luôn Bị Công Lược,Khuynh Lạc Trần,7.8,1000,Đang ra,"Cổ Đại, Đô Thị, Trọng Sinh, Đam Mỹ, Truyện Khác, Huyền huyễn",7,7,6
Đam Mỹ,Xuyên Qua Tinh Tế Ta Trồng Cây Làm Ruộng,Hoan Hoan Hỷ Nhạc,7.4,1000,Đang ra,"Dị Năng, Điền Văn, Truyện Teen, Đam Mỹ, Truyện Khác, Xuyên Không, Truyện Sủng",60,30,37
Đam Mỹ,Nhóc Con Hôm Nay Lại Nổi Thú Tính Rồi,Vi Vi Thích Ca,8.0,1000,Đang ra,"Đô Thị, Truyện Teen, Đam Mỹ, Truyện Sủng",30,30,39
Đam Mỹ,Hôm Nay Lại Lướt Qua Phim Trường Của Nam Chính,Túc Tinh Xuyên,7.0,3454,Đang ra,"Đô Thị, Đam Mỹ",365,30,43
Đam Mỹ,Sau Khi Hot Lên Hào Môn Đại Lão Thành Đại Fan Của Ta,Nhạn Phi Hành,7.4,3171,Đang ra,Đam Mỹ,730,30,17
Đam Mỹ,Để Ta Mang Các Vị Vùng Lên,Phong Sư Linh,7.3,10841,Đang ra,"Hài Hước, Linh Dị, Truyện Teen, Dị Giới, Đam Mỹ, Truyện Khác, Xuyên Không, Mạt Thế, Huyền huyễn",365,30,81
Đam Mỹ,Thiếu Gia Trong Lời Đồn,Ánh Trăng Sáng Vằng Vặc,7.4,7124,Đang ra,"Hài Hước, Đô Thị, Trọng Sinh, Truyện Teen, Đam Mỹ",270,30,70
Đam Mỹ,Vai Lót Đường Chúa Hề Quá Keo Kiệt,Trần Ngũ Dã,8.4,1000,Đang ra,"Hài Hước, Đô Thị, Trọng Sinh, Đam Mỹ, Xuyên Không, Truyện Sủng",90,30,58
Đam Mỹ,Hệ Thống Nam Phản Diện Công Lược Nam Chính,williamthẩm Mộng Kỳ,7.6,1000,Đang ra,"Truyện Sắc, Hài Hước, Truyện Teen, Đam Mỹ, Truyện Khác, Xuyên Không, Bách Hợp, Truyện Sủng",90,30,43
Đam Mỹ,Bé Con Cá Mặn Trong Chương Trình Giải Trí,Toả Phân,7.7,1000,Đang ra,"Đô Thị, Trọng Sinh, Đam Mỹ, Truyện Khác, Truyện Sủng",30,30,5
Đam Mỹ,Người Sống Sót 01,Cửu Nguyệt Thảo Môi,7.4,2201,Đang ra,"Dị Năng, Linh Dị, Đam Mỹ, Huyền huyễn",365,30,42
Đam Mỹ,Xuyên Thành Bạn Học Của Ba Mẹ,Ndun,7.3,1000,Đang ra,"Truyện Teen, Đam Mỹ, Xuyên Không",60,30,40
Đam Mỹ,Vạn Người Ghét Thân Kiều Thể Nhược,Diêu Diêu Thỏ,7.3,1000,Đang ra,"Hài Hước, Đô Thị, Đam Mỹ, Truyện Khác, Truyện Sủng",30,30,7
Đam Mỹ,Beta Làm Sao Có Thể Bị Đánh Dấu,ALEJr,7.2,1000,Đang ra,"Đam Mỹ, Truyện Sủng",30,30,86
Đam Mỹ,Ba Kiếp Không May Đổi Lấy Một Kiếp Bạc Đầu,Thẩm Hạ,7.6,1000,Đang ra,"Đam Mỹ, Huyền huyễn",30,30,78
Đam Mỹ,Manh Phu Tướng Quân,Ú Nu Tiểu Muội,7.1,1272,Đang ra,"Cổ Đại, Đam Mỹ, Xuyên Không",90,30,39
Đam Mỹ,Một Lần Yêu,Thixz,7.2,1000,Đang ra,"Hài Hước, Truyện Teen, Đam Mỹ",60,30,41
Đam Mỹ,Đường Ly Đam Mỹ,Hoa Cải Dầu,7.6,1000,Đang ra,"Truyện Ngược, Đam Mỹ",30,30,42
Đam Mỹ,Phản Diện Vất Vả Nuôi Dưỡng Đều Bị Lật Xe Rồi,Kiêu Thược,7.2,1000,Đang ra,"Đam Mỹ, Truyện Khác, Huyền huyễn",21,21,5
Đam Mỹ,Ở Trường Là Mọt Sách Ở Nhà Là Xã Hội Đen,AquariusAce,7.1,1000,Đang ra,"Đam Mỹ, Truyện Sủng",30,30,30
Đam Mỹ,Bịp Rồi! Nữ Chính Vậy Mà Là Nam Nhân!,Suzuechi Lyh,7.5,1000,Đang ra,"Đam Mỹ, Truyện Khác, Huyền huyễn",21,21,28
Đam Mỹ,Tìm Anh Trong Giao Diện Game Online,Nguyệt Cầm Ỷ Mộng,7.5,1000,Đang ra,"Hài Hước, Đam Mỹ, Truyện Sủng, Võng Du",30,30,60
Đam Mỹ,Làm Quản Gia Ở Truyện Hào Môn Tui Livestream Hít Drama Được Cưng Chiều,Hắc Tuyết Tùng,7.3,1000,Đang ra,Đam Mỹ,21,21,10
Đam Mỹ,Tinh Tế Anh Không Phải Là Tên Lừa Đảo À,(>..,7.0,1000,Đang ra,"Đam Mỹ, Khoa Huyễn",21,21,5
Đam Mỹ,Xuất Phát Điểm Từ Diễn Viên Quần Chúng,Quyết Tuyệt,7.4,1000,Đang ra,"Đô Thị, Ngôn Tình, Đam Mỹ, Truyện Khác",30,30,45
Đam Mỹ,Abo Vỏ Bọc Thối Nát,Ánh Dương Chân Trời,7.3,1000,Đang ra,"Truyện Ngược, Đam Mỹ",30,30,34
Tiên Hiệp,Hiện Trường Livestream Kỳ Quái,Hải Lý,7.5,1000,Đang ra,"Linh Dị, Đam Mỹ",7,7,140
Tiên Hiệp,Một Lòng Chờ Thủ Tiết,Lệ Hảo Đa Trấp,7.3,1000,Đang ra,"Cổ Đại, Hài Hước, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng",7,7,5
Đam Mỹ,Xuyên Không Ta Cùng Trùm Phản Diện He!,Linthy. hnil,7.6,1000,Đang ra,"Truyện Ngược, Đam Mỹ, Truyện Khác, Truyện Sủng",30,30,55
Tiên Hiệp,Quay Về May Mắn Vẫn Có Thể Gặp Người,Kiều Uyển Ninh,7.5,1000,Đang ra,"Ngôn Tình, Truyện Sủng",7,7,20
Đam Mỹ,Nhóc Zombie Chỉ Muốn An Nhàn Thôi,Chỉ Y,7.3,1000,Đang ra,"Dị Năng, Hài Hước, Đô Thị, Đam Mỹ, Truyện Sủng",30,30,80
Tiên Hiệp,Sư Muội Chậm Chút Đã FULL,Nghiêm Ca Linh,7.9,1000,Full,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình",7,7,66
Tiên Hiệp,Trọng Sinh Không Phụ Thê Quân,Cửu Vân Hạ,7.0,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Trọng Sinh, Ngôn Tình, Truyện Sủng",7,7,20
Tiên Hiệp,Phượng Nữ Niết Bàn FULL,Xuân Nhật Ức Lạc,7.9,1000,Full,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình",7,7,22
Tiên Hiệp,Xuyên Thành Tiểu Pháo Hôi Trong Tiểu Thuyết Thiên Kim Thật Giả Ở Thập Niên 70,Ngã Tưởng Ngã Hội Phi,7.9,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Ngôn Tình, Truyện Khác",7,7,7
Đam Mỹ,Lỡ Hốt Luôn Nam Thần Giới Esports,Chanh,7.2,1000,Đang ra,Đam Mỹ,14,14,40
Tiên Hiệp,Mỹ Thực Bày Quầy Vỉa Hè Tôi Đột Nhiên Trở Thành Trù Thần,Hoa Lạc Hoa Hựu Khai,7.5,1000,Đang ra,"Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Dị Giới, Truyện Khác, Xuyên Không, Huyền huyễn",7,7,15
Đam Mỹ,Mèo Con Ăn Dưa Được Đoàn Sủng Ở Tinh Tế,Lang Không Nhất Sắc,7.6,1000,Đang ra,"Hài Hước, Đam Mỹ, Xuyên Không",14,14,10
Tiên Hiệp,Sau Khi Xuyên Sách Trở Thành Gối Ôm Của Đại Lão,Hề Âm,7.6,1000,Đang ra,"Cổ Đại, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu",7,7,50
Đam Mỹ,Hơi Ấm Trong Bóng Tối,Cá m65,7.3,1000,Đang ra,"Truyện Ngược, Đam Mỹ, Truyện Sủng",14,14,22
Tiên Hiệp,Siêu Thị Vạn Vật Bắt Đầu Từ Tích Trữ Hàng Hóa,Mục Yên,7.1,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Mạt Thế, Huyền huyễn",7,7,3
Tiên Hiệp,Xuyên Nhanh Nữ Phụ Pháo Hôi Cô Ấy Chọn Con Đường Trồng Trọt,Tịch Trinh,7.2,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Mạt Thế, Huyền huyễn",7,7,5
Tiên Hiệp,Xuyên Về Những Năm 80 Thiên Kim Giả Và Quan Quân Thô Lỗ,Thanh Ti Loạn,7.1,1000,Đang ra,"Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng",7,7,40
Đam Mỹ,Vai Ác Pháo Hôi Trầm Mê Nuôi Con,Tây Dữu Chúc,7.5,1000,Đang ra,"Đam Mỹ, Xuyên Không",14,14,56
Đam Mỹ,Omega Gả Vào Nhà Giàu FULL,Vô Biên Khách,7.4,1000,Full,"Dị Năng, Đam Mỹ, Truyện Sủng",14,14,112
Tiên Hiệp,60 Đoàn Sủng Tiểu Tổ Tông Cửu Thiên Tuế Ngọt Ngào Và Dịu Dàng,Nguyệt Hạ Tuyết,7.8,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Trọng Sinh, Ngôn Tình, Truyện Khác, Truyện Sủng, Mạt Thế",7,7,361
Tiên Hiệp,Hạ Cánh Nơi Thế Giới Của Em,Chấp Thông Nhất Căn,7.3,1000,Đang ra,"Đô Thị, Ngôn Tình, Truyện Sủng",7,7,15
Tiên Hiệp,Hotboy Vườn Trường Là Cháu Của Tôi,Thập Lục Nguyệt Tây Qua,7.5,1000,Đang ra,"Hài Hước, Đô Thị, Ngôn Tình, Xuyên Không, Truyện Sủng",7,7,50
Đam Mỹ,Linh Sư,Mạn Mạn Hà Kỳ Đa,7.8,1000,Đang ra,"Linh Dị, Đam Mỹ",14,14,20
Tiên Hiệp,Đùa Với Lửa,Phong Tử Tam Tam,7.9,1000,Đang ra,"Đô Thị, Ngôn Tình",7,7,21
Đam Mỹ,Nhân Vật Bị Quên Lãng,tnaii,7.4,1000,Đang ra,"Lịch Sử, Dị Giới, Đam Mỹ, Truyện Khác, Khoa Huyễn, Xuyên Không, Bách Hợp",14,14,6
Tiên Hiệp,Nơi Ánh Dương Ta Gặp Nhau,Vịt Nhỏ,7.0,1000,Đang ra,Ngôn Tình,7,7,7
Đam Mỹ,Sau Khi Xuyên Sách Trở Về Ta Mang Thai Đứa Nhỏ Của Bệ Hạ,Lê Lam Lam,7.0,1000,Đang ra,"Hài Hước, Đô Thị, Linh Dị, Đam Mỹ, Truyện Khác, Xuyên Không",14,14,15
Tiên Hiệp,Hoàng Hậu Cương Thi Một Thai Hai Bảo Ai Nói Hoàng Thượng Tuyệt Tự,Nguyệt Nhị Thập Vạn,7.9,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Dị Giới, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",7,7,50
Đam Mỹ,Trấn Hồn Tây Huyễn,Ngôn Giả,7.4,1000,Đang ra,"Đam Mỹ, Truyện Khác",14,14,6
Tiên Hiệp,Xuyên Nhanh Nữ Phụ Và Phản Diện Là Cặp Trời Sinh,Đường Mật,7.7,1000,Đang ra,"Cổ Đại, Hài Hước, Ngôn Tình, Truyện Khác, Xuyên Không",7,7,50
Tiên Hiệp,Cưới Vội Sĩ Quan Liền Sinh Ba Cả Nhà Chồng Cũ Bị Chê Cười,Diễm Diễm Tất Hỏa,7.0,1000,Đang ra,"Điền Văn, Đô Thị, Ngôn Tình, Xuyên Không, Truyện Sủng",7,7,50
Tiên Hiệp,Địa Sát Thất Thập Nhị Biến,Tế Tửu,7.7,1000,Đang ra,"Cổ Đại, Đô Thị, Linh Dị, Dị Giới, Truyện Khác, Xuyên Không, Kiếm Hiệp, Huyền huyễn",7,7,50
Tiên Hiệp,Trước Tận Thế Tôi Bị Cả Nhà Hào Môn Nghe Lén Tiếng Lòng,Phúc Yến Nhi,7.1,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Linh Dị, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Truyện Sủng, Huyền huyễn",7,7,22
Tiên Hiệp,Sinh Tồn Hoàng Dã Đột Nhiên Trở Thành Đại Minh Tinh,Thu Sương Lạc,7.7,1000,Đang ra,"Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Thám Hiểm, Huyền huyễn",7,7,19
Tiên Hiệp,Quan Trường Lên Như Diều Gặp Gió Chín Vạn Dặm,Hỏa Liễu Mãi Phi Cơ,7.2,1000,Đang ra,"Đô Thị, Trọng Sinh, Quan Trường",7,7,50
Tiên Hiệp,Yêu Thương Ngược Lối Vì Ai,Khiết Đan,7.8,1000,Đang ra,"Truyện Ngược, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng",7,7,57
Tiên Hiệp,Đại Minh Trong Rương,Tam Thập Nhị Biến,7.8,1000,Đang ra,"Lịch Sử, Cổ Đại, Hài Hước, Điền Văn",7,7,50
Tiên Hiệp,Quân Hôn Siêu Ngọt Niên Đại 70 Bị Quân Nhân Lừa Sinh Con Thứ Hai,Trà Diệp Hương,7.4,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",7,7,3
Tiên Hiệp,Xuyên Không Vừa Mở Mắt Đã Trở Thành Cô Cháu Gái Cực Phẩm Thập Niên 70,Sái Thái Dương Đích Tiểu Hoàn Tử,7.0,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Khác, Xuyên Không",7,7,212
Tiên Hiệp,Chuyện Tình Âm Thầm Với Anh Trai Của Bạn Thân FULL,Bắc Qua,7.6,1000,Full,"Đô Thị, Ngôn Tình",7,7,11
Tiên Hiệp,Sau Khi Xuyên Sách Tùy Tiện Thơm Mèo Sẽ Xảy Ra Chuyện Lớn,Phù Tang Tri Ngã,7.8,1000,Đang ra,"Ngôn Tình, Nữ Phụ, Truyện Khác, Huyền huyễn",7,7,13
Tiên Hiệp,Khương Khanh FULL,Nguyệt Lộc,7.6,1000,Full,"Cổ Đại, Ngôn Tình, Truyện Khác",7,7,17
Tiên Hiệp,Trong Đại Viện Quân Khu Làm Chị Cả Ai Còn Quan Tâm Anh Hủy Hôn Chứ,Minh Trung Nguyệt,7.6,1000,Đang ra,Truyện Sủng,7,7,5
Tiên Hiệp,Đổi Gả FULL,Tg Bát Nguyệt,7.9,1000,Full,"Cổ Đại, Trọng Sinh, Truyện Gia Đấu",7,7,14
Tiên Hiệp,Mẹ Thược Dược FULL,Dạ Đích Đệ Thất Mộng,7.0,1000,Full,Truyện Nữ Cường,7,7,15
Tiên Hiệp,Sau Khi Xuyên Sách Mỗi Ngày Đều Phải Tự Cứu Lấy Mình FULL,Hiệp Nhất Khẩu Điền,7.6,1000,Full,"Hài Hước, Ngôn Tình, Truyện Khác, Truyện Sủng",7,7,20
Tiên Hiệp,Tật Xấu Nuông Chiều,Lâm Khiếu Dã,7.2,1000,Đang ra,"Truyện Ngược, Đam Mỹ",7,7,5
Tiên Hiệp,Đầu Hạ Năm Ấy,Cloudmay,7.9,1000,Đang ra,"Truyện Teen, Ngôn Tình",7,7,26
Tiên Hiệp,Hôn Nhẹ Vào Nắng Mai,Quả Quýt Nhỏ,7.3,1000,Đang ra,"Truyện Teen, Ngôn Tình, Xuyên Không, Truyện Sủng",7,7,64
Tiên Hiệp,Mang Tiệm Vàng Xuyên Tn 70 Nữ Phụ Chỉ Muốn Nằm Không,Lệ Chi Băng Sa,7.6,1000,Đang ra,"Điền Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Huyền huyễn",7,7,50
Tiên Hiệp,Rắp Tâm Chiếm Đoạt FULL,Nhược Linh,7.6,1000,Full,Ngôn Tình,5,5,70
Tiên Hiệp,Sủng Chứng FULL,Mộc Vũ Nguyện,7.1,1000,Full,Ngôn Tình,5,5,91
Tiên Hiệp,Lão Đại Mạt Thế Ở Thập Niên 60,Lục Tuý,7.0,1000,Đang ra,"Lịch Sử, Dị Năng, Truyện Nữ Cường, Truyện Ngược, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Huyền huyễn",6,6,6
Tiên Hiệp,Tôi Có Một Hòn Đảo Mang Theo Bên Mình Thiên Tai Mạt Thế,Văn Tinh Sương,7.9,1000,Đang ra,"Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng, Mạt Thế, Huyền huyễn",7,7,8
Tiên Hiệp,Cổ Long Bá • Phượng Vũ Hiện,Lăng Cô Dung,7.1,1000,Đang ra,"Đô Thị, Ngôn Tình, Truyện Khác, Xuyên Không",7,6,16
Tiên Hiệp,Mỹ Nhân Ốm Yếu Cùng Dao Mổ Lợn,Vụ Thỉ Dực,7.1,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Quan Trường, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Mạt Thế, Đông Phương, Huyền huyễn",5,5,5
Tiên Hiệp,Thục Nhân FULL,Mạt Trà Thời Quang,7.2,1000,Full,"Cổ Đại, Trọng Sinh, Ngôn Tình, Truyện Cung Đấu",5,5,12
Tiên Hiệp,Gieo Gió Gặt Bão FULL,Khốn Tải,7.7,1000,Full,Đam Mỹ,5,5,85
Tiên Hiệp,Mấy Người Có Thể Đổi Bạch Nguyệt Quang Được Không! FULL,Thương Huyền Tử,7.4,1000,Full,"Cổ Đại, Đam Mỹ, Tiên Hiệp, Xuyên Không",5,5,166
Tiên Hiệp,Làm Người Không Nên Quá Hiểu Chuyện FULL,Mộng Nam Sương,7.0,1000,Full,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Ngôn Tình",5,5,30
Tiên Hiệp,Mặt Dây Chuyền Máu Rắn FULL,Khát Vũ,7.0,1000,Full,"Đô Thị, Linh Dị, Ngôn Tình, Huyền huyễn",5,5,21
Tiên Hiệp,Vô Tình Ái Thất Nữ Lão Sư FULL,Thiên Lang,7.5,1000,Full,"Hài Hước, Bách Hợp",5,5,133
Tiên Hiệp,Thiên Kim Thật Dựa Vào Phát Điên Tung Hoành Hào Môn,Phó Y Lăng,7.1,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng",6,6,6
Tiên Hiệp,Công Viên Nhỏ FULL,Mai Tử Đao,7.5,1000,Full,"Đô Thị, Ngôn Tình",5,5,101
Tiên Hiệp,Tôi Là Con Dâu Nuôi Từ Bé Của Thái Tử Gia Họ Cố FULL,Cửu Cửu,7.1,1000,Full,"Đô Thị, Ngôn Tình",5,5,23
Tiên Hiệp,Loạn Nhịp - Tần Phương Hảo FULL,Tần Phương Hảo,7.6,1000,Full,Ngôn Tình,5,5,78
Tiên Hiệp,Độc Chiếm Tuyệt Đối,Leo,7.6,1000,Đang ra,"Truyện Ngược, Đô Thị, Ngôn Tình, Truyện Sủng",7,7,15
Tiên Hiệp,Anh Là Ánh Trăng Nhưng Cũng Là Không Phải,NHOMUAHE,7.0,1000,Đang ra,"Đô Thị, Ngôn Tình",7,7,7
Tiên Hiệp,Vương Thuật FULL,Phẩm Phong,7.4,1000,Full,Ngôn Tình,5,5,40
Tiên Hiệp,Quan Môn Quỷ Sự,Tranh Vanh Chi Dạ,7.6,1000,Đang ra,"Dị Năng, Đô Thị, Linh Dị, Dị Giới, Truyện Khác, Thám Hiểm, Huyền huyễn",7,7,5
Tiên Hiệp,Mạt Thế Xây Dựng Đơn Giản Bắt Đầu Một Toà Nhà,Thất Thất Thất Thất Lộc,7.4,1000,Đang ra,"Truyện Khác, Xuyên Không, Mạt Thế, Huyền huyễn",7,7,17
Tiên Hiệp,Linh Khí Hồi Phục Ta Bắt Đầu Tu Tiên Từ Việc Làm Ruộng,Nhất Ngôn Vi Định,7.2,1000,Đang ra,"Dị Năng, Cổ Đại, Hài Hước, Điền Văn, Dị Giới, Truyện Khác, Tiên Hiệp, Xuyên Không, Kiếm Hiệp, Thám Hiểm, Huyền huyễn",7,7,47
Tiên Hiệp,Xuyên Không Đến Niên Đại Văn Nhưng Không Biết Kịch Bản Phải Làm Sao Đây,Khoáng Dã Công Chủ,7.5,1000,Đang ra,"Lịch Sử, Truyện Nữ Cường, Truyện Ngược, Điền Văn, Đô Thị, Trọng Sinh, Truyện Teen, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Huyền huyễn",7,7,31
Light Novel,Sau Khi Lão Đại Mất Trí Nhớ Chỉ Nhớ Mỗi Mình Tôi,Đinh Gia Thụ,7.2,15181,Đang ra,"Đô Thị, Truyện Khác, Light Novel",1095,1095,10
Light Novel,Hệ Thống Huyết Mạch,TimVic,7.6,7036,Đang ra,"Dị Năng, Phương Tây, Light Novel, Huyền huyễn",1095,1095,50
Light Novel,Druid Tại Ga Seoul,Seolwoo Jin,7.5,3209,Đang ra,"Đô Thị, Xuyên Không, Light Novel, Võng Du",1095,1095,8
